-0.5546757,100.2151578,SUMATERA BARAT,II.X.XI.VI.LINGKUNG
-0.5546757,100.2151578,SUMATERA BARAT,VI.LINGKUNG
-0.5358675,100.3273368,SUMATERA BARAT,2 X 11 KAYU TANAM
-0.5831178,100.2212014,SUMATERA BARAT,VII KOTO SUNGAI SARIK
-0.471047,100.1591213,SUMATERA BARAT,V KOTO KP DALAM
-0.4709476,100.2263694,SUMATERA BARAT,V KOTO TIMUR
-0.5083782,100.0695367,SUMATERA BARAT,SUNGAI LIMAU
-0.2396563,99.8348146,SUMATERA BARAT,TANJUNG MUTIARA
-0.3135292,100.0135929,SUMATERA BARAT,LUBUK BASUNG
-0.2025771,100.0135929,SUMATERA BARAT,IV NAGARI
-0.3133546,100.1927389,SUMATERA BARAT,TANJUNG RAYA
-0.2762774,100.2824483,SUMATERA BARAT,MATUR
-0.3409944,100.3161126,SUMATERA BARAT,IV KOTO
-0.3409212,100.383479,SUMATERA BARAT,BANUHAMPU
-0.1886023,100.2319757,SUMATERA BARAT,SUNGAI PUAR
-0.2853883,100.4284178,SUMATERA BARAT,EMPAT ANGKAT CANDUNG
-0.2853883,100.4284178,SUMATERA BARAT,CANDUNG
-0.2668535,100.4958678,SUMATERA BARAT,BASO
-0.2484794,100.383479,SUMATERA BARAT,TILATANG KAMANG
-0.2023201,100.417181,SUMATERA BARAT,KAMANG MAGEK
-0.1655721,100.1927389,SUMATERA BARAT,PALEMBAYAN
-0.1286793,100.2824483,SUMATERA BARAT,PALUPUH
-0.1377429,100.608395,SUMATERA BARAT,PAYAKUMBUH
-0.2299179,100.5183622,SUMATERA BARAT,AKABILURU
-0.7399397,100.8000051,SUMATERA BARAT,LUHAK
-0.3036745,100.6309169,SUMATERA BARAT,SITUJUAH LAMO NAGARI
-0.1285112,100.6872457,SUMATERA BARAT,HARAU
-0.1377833,100.5183622,SUMATERA BARAT,GUGUK
-0.0550389,100.5971361,SUMATERA BARAT,MUNGKA
-0.0550789,100.3722477,SUMATERA BARAT,GUNUANG OMEH
0.0183585,100.2375823,SUMATERA BARAT,BONJOL
0.126017,100.170502,SUMATERA BARAT,LUBUK SIKAPING
0.1288752,99.7901781,SUMATERA BARAT,II KOTO
-1.2263741,101.2977322,SUMATERA BARAT,SANGIR BATANGHARI
-1.4734556,101.0938079,SUMATERA BARAT,SUNGAI PAGU
-0.7399397,100.8000051,SUMATERA BARAT,SUNGAI RUMBAI
-1.1305805,101.6840589,SUMATERA BARAT,KOTO BARU
-1.0119,101.654099,SUMATERA BARAT,SITIUNG
-1.0185929,101.5020752,SUMATERA BARAT,PULAU PUNJUNG
0.0275782,99.8013351,SUMATERA BARAT,LUHAK NAN DUO
-1.031713,100.4284178,SUMATERA BARAT,BUNGUS TELUK KABUNG
-0.9562395,100.4958678,SUMATERA BARAT,LUBUK KILANGAN
-0.9622905,100.403424,SUMATERA BARAT,LUBUK BEGALUNG
-0.9801467,100.3666326,SUMATERA BARAT,PADANG SELATAN
-0.9425033,100.3778632,SUMATERA BARAT,PADANG TIMUR
-0.9449121,100.3582107,SUMATERA BARAT,PADANG BARAT
-0.9143856,100.3554035,SUMATERA BARAT,PADANG UTARA
-0.8955743,100.3666326,SUMATERA BARAT,NANGGALO
-0.9001549,100.4059456,SUMATERA BARAT,KURANJI
-0.8717197,100.5071143,SUMATERA BARAT,PAUH
-0.7970019,100.417181,SUMATERA BARAT,KOTO TANGAH
-0.7885335,100.6549823,SUMATERA BARAT,LUBUK SIKARAH
-0.7885335,100.6549823,SUMATERA BARAT,TANJUNG HARAPAN
-0.4652798,100.3992289,SUMATERA BARAT,PADANG PANJANG BARAT
-0.4652798,100.3992289,SUMATERA BARAT,PADANG PANJANG TIMUR
-0.3062432,100.3694401,SUMATERA BARAT,GUGUK PANJANG
-0.3039178,100.383479,SUMATERA BARAT,MANDIANGIN KOTO SELAYAN
-0.3200995,100.386287,SUMATERA BARAT,AUR BIRUGO TIGO BALEH
-0.2344574,100.614025,SUMATERA BARAT,PAYAKUMBUH BARAT
-0.2252024,100.659077,SUMATERA BARAT,PAYAKUMBUH TIMUR
-0.2067837,100.6365483,SUMATERA BARAT,PAYAKUMBUH UTARA
-0.6433564,100.1535196,SUMATERA BARAT,PARIAMAN SELATAN
-0.6247364,100.1311163,SUMATERA BARAT,PARIAMAN TENGAH
-0.578133,100.1199168,SUMATERA BARAT,PARIAMAN UTARA
-0.7009683,101.47935,RIAU,KUANTAN MUDIK
-0.5711125,101.3658004,RIAU,HULU KUANTAN
-0.3946279,101.7637775,RIAU,KUANTAN HILIR
-0.2743649,102.2776838,RIAU,LIRIK
-0.3480458,102.1404037,RIAU,LUBUK BATU JAYA
-0.3476828,102.4151335,RIAU,RENGAT BARAT
-0.3146004,103.1567337,RIAU,TEMBILAHAN
0.3483999,101.866362,RIAU,PANGKALAN KERINCI
0.833333,101.483333,RIAU,MINAS
0.9989377,101.7523854,RIAU,SUNGAI MANDAU
1.0011824,101.1164452,RIAU,KANDIS
0.6447987,101.6385328,RIAU,TUALANG
0.6073614,101.7751709,RIAU,LUBUK DALAM
0.5530349,101.1164452,RIAU,TAPUNG
0.3413567,101.0279545,RIAU,BANGKINANG
0.5726011,100.5971361,RIAU,TANDUN
0.4794201,100.7548851,RIAU,KABUN
0.834828,100.2824483,RIAU,RAMBAH
1.3062345,100.3048897,RIAU,TEMBUSAI UTARA
1.3023345,101.207047,RIAU,MANDAU
1.1127766,101.4339148,RIAU,PINGGIR
1.4129878,101.7979613,RIAU,BUKIT BATU
1.7243653,100.5296115,RIAU,BAGAN SINEMBAH
2.1258849,100.8677256,RIAU,BANGKO
1.7608391,100.8451467,RIAU,BANGKO PUSAKO
0.4691089,101.3998518,RIAU,TAMPAN
0.5246769,101.3998518,RIAU,PAYUNG SEKAKI
0.4689961,101.4679893,RIAU,BUKIT RAYA
0.4736702,101.4395931,RIAU,MARPOYAN DAMAI
0.4966231,101.5475409,RIAU,TENAYAN RAYA
0.3661796,100.5423519,RIAU,LIMA PULUH
0.5070677,101.4477793,RIAU,PEKAN BARU KOTA
0.5176592,101.4367539,RIAU,SUKAJADI
0.2933469,101.7068294,RIAU,SENAPELAN
